,Unnamed: 0.1,Unnamed: 0,Reviews,Years,Reviews in English,Score sentiment,Language,Communication issue,time issue,staff issue,Time issue,Staff issue,Technical issue,Policy issue
763,763,763,"Filiallarda olan müştərilər indiki dövrdə ən dəyərli aktiv resurs olan zaman itkisini yaşayır. Məhsul sahibinə təklif edərdim ki, məhsulun rəqəmsal kartla birgə təklif olunması həlli nəzərdən keçirilsin və ya hazır məhsulun müştəri xidməti strukturundan əldə olunması prosesinin maksimal prioritetli və rahat təşkilinə nail olunsun. Həm də, mümkündürsə, məhsul fiziki kartla əlaqələndirilən zaman Apple Pay vasitəsilə istifadəsi məhdudlaşdırılmasın. Bu amil də son istifadəçi məmnuniyyətini aşağı salır. Ümid edirəm uyğun həll yolu tapa biləcəksiniz və təklifləri və ya oxşar optimal variantları qiymətləndirə biləcəksiniz.",1/1/2022,"customers in branches of the bank are wasting time, which is today's most valuable asset. So annoying and time-consuming. I would suggest to the product owner to consider the solution of offering the product together with a digital card or to achieve maximum priority and convenient organization of the process of obtaining the ready product from the customer service structure. Also, if possible, don't restrict use through Payment app when the product is linked to a physical card. This factor also lowers user satisfaction. I hope you will be able to find a suitable solution and appreciate the suggestions or similar optimal options.",0.944199204,az,False,False,False,False,False,True,False
764,764,764,"Excellent service, strong financial position",1/1/2018,"Excellent service, strong financial position",0.944779158,en,False,False,False,False,False,False,False
765,765,765,Ən gözəl bankdı.,1/1/2019,It was the most beautiful bank.,0.946145713,az,False,False,False,False,False,False,False
766,766,766,"Everything is good and quickly, you can exchange currency many times personally changed.",1/1/2019,"Everything is good and quickly, you can exchange currency many times personally changed.",0.947825432,en,False,False,False,False,False,False,False
767,767,767,"There are all the amenities for customers, fast service ... but very high interest rates.",1/1/2020,"There are all the amenities for customers, fast service ... but very high interest rates.",0.948746085,en,False,False,False,True,False,False,True
768,768,768,my favorite bank,1/1/2020,my favorite bank,0.950063229,en,False,False,False,False,False,False,False
769,769,769,Supersiniz.,1/1/2017,You are super.,0.950366318,tr,False,False,False,False,False,False,False
770,770,770,Əladır,1/1/2021,It's great,0.950366318,az,False,False,False,False,False,False,False
771,771,771,Yaxşıdır,1/1/2020,It's good,0.950366318,az,False,False,False,False,False,False,False
772,772,772,Yaxşıdır,1/1/2020,It's good,0.950366318,az,False,False,False,False,False,False,False
773,773,773,Yaxşıdır,1/1/2017,It's good,0.950366318,az,False,False,False,False,False,False,False
774,774,774,İlk dəfə hər hansı bankın müştəri xidmətlərindən razı qaldığım bank.,1/1/2017,This is the first time I have been satisfied with the customer service of any bank.,0.950868428,az,False,False,False,False,False,False,False
775,775,775,Неплохой банк,1/1/2019,Not a bad bank,0.951081276,ru,False,False,False,False,False,False,False
776,776,776,"Azərbaycanın bir nömrəli Bankı, Super istifade etməyə dəyər.",1/1/2022,"Azerbaijan's number one bank, Super, is worth using.",0.952614069,az,True,False,False,False,False,False,False
777,777,777,"Həm depozit şərtlərindən, həm də kart xidmətindən çox razıyam",1/1/2016,I am very satisfied with both the deposit terms and the card service. Great,0.953284442,az,False,False,True,False,True,False,False
778,778,778,"Great, but sometimes they give incorrect information by calling 145!",1/1/2014,"Great, but sometimes they give incorrect information by calling call-center!",0.953287005,en,True,False,False,False,False,False,False
779,779,779,"Ən dəyərli Bank, ən dürüst Bank Azrbaycanda bu Bankdır, ömrünüz uzun osun",1/1/2016,"The most valuable Bank, the most honest Bank in Azerbaijan is this Bank, may you live long",0.954033494,az,False,False,False,False,False,False,False
780,780,780,Everything is fine,1/1/2019,Everything is fine,0.954488933,en,False,False,False,False,False,False,False
781,781,781,Everything is clear,1/1/2017,Everything is clear,0.954488933,en,False,False,False,False,False,False,False
782,782,782,Gözəldi hər şey.,1/1/2017,Everything was beautiful.,0.954488933,az,False,False,False,False,False,False,False
783,783,783,"Halal maaş kartımdan oğurluq (283 azn) edən Bankdır!
Sizə insanlar pulunu əmanət edir, Siz isə əmanətə xəyanət edirsiniz, hələ üstəlik şikayət məktublarına cavab verilmir, vətəndaşı borclu çıxarır və s. Bir sözlə haqsızlığın son həddi bu bankda öz əksini tapır desəm yanılmaram.",1/1/2021,"It is the Bank that stole (283 AZN) from my halal salary card!
People entrust you with their money, and you betray the trust, moreover, complaint letters are not answered, citizens are made debtors, etc. In a word, I would not be wrong if I say that the ultimate limit of injustice is reflected in this bank. Very disapponted.",0.95456326,az,True,False,False,False,False,True,False
784,784,784,"It's good, but they don't give the right answer",1/1/2021,"It's good, but they don't give the right answer",0.954950571,en,True,False,False,False,False,False,False
785,785,785,"good level of service, fast enough.",1/1/2020,"good level of service, fast enough.",0.955320716,en,False,False,False,True,False,False,False
786,786,786,"yaxşı bankdır, əlaqə saxlamağa dəyər.",1/1/2020,"good bank, worth contacting.",0.956639409,az,False,False,False,False,False,False,False
787,787,787,Dünyanın ən yaxşı bankıdır,1/1/2020,It is the best bank in the world,0.956884027,az,False,False,False,False,False,False,False
788,788,788,Service level is good.,1/1/2019,Service level is good.,0.957111239,en,False,False,False,False,False,False,False
789,789,789,Xidmət səviyyəsi yaxşıdır.,1/1/2019,Service level is good.,0.957111239,az,False,False,False,False,False,False,False
790,790,790,xidmət sahəsi əladır,1/1/2018,service area is excellent,0.957133889,az,False,False,False,False,False,False,False
791,791,791,"Bank kartımla bu günlərdə problem yarandı, Müştəri Xidmətləri şöbəsinin meneceri Elshan məni qəbul etdi, dinlədi və problemin həll edilməyində mənə kömək edəcəyini bildirdi. Həmin günü elə problem həll olundu. Bunun üçün Elshen beyə və onu işə götürənlərə təşəkkürümü bildirirəm. Digər burda mənfi rəyləri oxuyuram və görürəm ki, insanlar məlumatsızdırlar. Məsələni özləri özlərində araşdırmadan Bankı günahkar görürlər. Elementar olaraq müqaviləni oxumamaqları misal göstərmək olar. Tanıdıığm bəlkə də ilk məsuliyətli bankdır ki, müştəriy bu qədər önəm verir və müştəri məmuniyyəti ona qazanacağı puldan daha üstündür. Təşəkür edirəm banka. Qeyd edim ki, mən bu bank işçisi deyiləm ve orda qohumum tanışım işləmir.Tam obyektiv fikir bildirirəm.",1/1/2018,"I had a problem with my bank card recently, Elshan, the manager of the Customer Service department, received me, listened and said that he would help me solve the problem. That day the problem was solved. For this, I thank Mr. Elshen and those who hired him. I read other negative comments here and I see that people are ignorant. Without investigating the issue themselves, they see the Bank as guilty. An example is that they don't read the contract. It is perhaps the first responsible bank that I know that gives so much importance to the customer and customer satisfaction is more important to him than the money it will earn. Thank you bank. I should note that I am not an employee of this bank and my relatives and acquaintances do not work there. I express a completely objective opinion. Excellent bank",0.958399892,az,False,False,True,False,True,False,False
792,792,792,"Faizləri aşağıdı, yaxşı bankdı",1/1/2021,"The interest rates were low, it was a good bank",0.95849824,az,False,False,False,False,False,False,True
793,793,793,Əla Bankdı.,1/1/2017,It was a great bank.,0.958798647,az,False,False,False,False,False,False,False
794,794,794,Çox gözəl bir məkandır,1/1/2020,It is a very beautiful place,0.958798647,az,False,False,False,False,False,False,False
795,795,795,Super bir bankdır,1/1/2020,It's a super bank,0.958798647,az,False,False,False,False,False,False,False
796,796,796,Ela bankdır,1/1/2016,It is an excellent bank,0.958798647,az,False,False,False,False,False,False,False
797,797,797,"Sizə bu mektubla emekdaşınıza minnətdarlığımı bildirmək istəyirəm. Deməli bir neçə həftə öncə mənim valideynim sizin bankınızda bir kart açmışdı mənim adıma(etibarnamə ilə) çünki mən özüm Azərbaycanda yaşamıram. Mən xaricdə olduğum üçün internet banking-dən istifadə etmək istəyirdim və xahiş etmişdim ki bu servis aktivləşdirilsin, amma təəssüf ki, mobil nömrəni daxil etdikdə yanlışlıq olmuş və ölkə kodu yazılmamışdı. Və mən bu Bankın səhifəsində bu problemlə bağlı məktub yazdım və çox sağ olsun sizin əməkdaş xanım mənə zəng edərək mənim problemimi nəyinki həll etdi hətda çox gözəl də təklif irəli sürdü. Nömrəmi qeydiyyat etməkdənsə onun yerinə kod söz yazaraq işimi daha da asanlaşırdı. Xanımın professionallığı çox bilinirdi. Danışma etikası və xidmətləri ətraflı və tam bilməsi məni çox sevindirdi. Sizin bankınızla əməkdaşlıq etmək məni çox razı salır. Bu gözəl servisə görə minnətdarlığımı bildirirəm.",1/1/2018,"I want to express my gratitude to you with this letter. So, a few weeks ago, my parents opened a card in your bank in my name (with power of attorney) because I myself do not live in Azerbaijan. Since I was abroad, I wanted to use internet banking and requested that this service be activated, but unfortunately, when I entered the mobile number, there was a mistake and the country code was not written. And I wrote a letter about this problem on the Bank's page, and thank you very much, your employee called me and solved my problem and even made a very nice offer. Instead of registering my number, it made my job easier by entering a code word instead. The lady's professionalism was well known. I was very pleased with his detailed and thorough knowledge of the etiquette and services. I am very pleased to cooperate with your bank. Thank you for this wonderful service.",0.959332705,az,True,True,True,True,True,False,False
